Time (hours),x,y,MSD,Mphi Area (µm),dMphi Area (µm),Eccentricity,GFP,RFP,Mtb Area (µm),dMtb Area (µm),Infection Status,Initial Infection Status,Final Infection Status,Cell ID,Acquisition ID,Experiment ID,Unique ID,ID,Mtb Area Processed (µm),Time Model (hours),Mtb Area Model (µm),r2,Doubling Amounts,Doubling Times
6.5,51.358433,20.983936,2.9220728874206543,565.41595,-46.55030822753906,0.0,776.0231,115.13454,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,6.5,0.3152279892982796,0.40453632342739543,,
7.5,72.21605,47.744446,33.9288215637207,459.8262,-46.55030822753906,0.0,970.76917,118.00247,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,7.5,0.22044923022906762,0.40453632342739543,,
8.0,62.634922,35.692062,15.396686553955078,894.1065,-46.55030822753906,0.0,791.7397,123.03683,5.6768665,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,2.2707467,8.0,0.1787894425413094,0.40453632342739543,,
8.5,62.80894,36.883648,1.2042253017425537,927.03235,-46.55030822753906,0.0,764.6148,122.84936,4.5414934,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,4.5414934,8.5,0.11645160384673502,0.40453632342739543,,
9.0,63.29374,40.111176,3.263734817504883,970.1765,-46.55030822753906,0.0,766.65125,125.97016,10.786047,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,2.2707467,9.0,0.024058912793008203,0.40453632342739543,,
9.5,72.51474,52.58105,15.508856773376465,539.30237,-46.55030822753906,0.0,943.7958,118.65053,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,9.5,0.0,0.40453632342739543,,
10.0,80.53554,33.768383,20.451152801513672,463.23233,-46.55030822753906,0.0,1357.8689,119.854164,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,10.0,0.0,0.40453632342739543,,
10.5,68.63461,15.403846,21.883514404296875,324.71677,-46.55030822753906,0.0,1238.8042,117.28671,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,10.5,0.0,0.40453632342739543,,
11.5,77.76285,32.498024,19.378740310668945,287.24945,-46.55030822753906,0.0,1350.1937,119.385376,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,11.5,0.0,0.40453632342739543,,
12.0,112.322975,30.759888,34.60380554199219,602.88324,-46.55030822753906,0.0,536.4416,119.00282,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,12.0,0.0,0.40453632342739543,,
12.5,108.383644,31.389936,3.9893972873687744,541.5731,-46.55030822753906,0.0,549.5367,118.66562,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,12.5,0.0,0.40453632342739543,,
13.0,108.83825,30.056831,1.4084867238998413,519.4333,-46.55030822753906,0.0,533.529,118.50273,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,13.0,0.0,0.40453632342739543,,
13.5,110.752754,26.659575,3.8995747566223145,773.75696,-46.55030822753906,0.0,573.7212,121.11152,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,13.5,0.0,0.40453632342739543,,
14.0,81.66016,36.196613,30.615917205810547,435.98337,-46.55030822753906,0.0,1396.7617,120.13672,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,14.0,0.0,0.40453632342739543,,
14.5,71.521576,26.536375,14.0039644241333,460.3939,-46.55030822753906,0.0,898.3428,116.53021,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,14.5,0.0,0.40453632342739543,,
15.5,60.704193,36.121117,14.452786445617676,731.1804,-46.55030822753906,0.0,799.10406,115.20808,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,15.5,0.0,0.40453632342739543,,
16.0,60.704193,36.121117,0.0,,-46.55030822753906,0.0,,,,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,16.0,0.0,0.40453632342739543,,
16.5,61.994804,37.650215,2.0009546279907227,655.6781,-46.55030822753906,0.0,1060.0667,116.43463,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,16.5,0.0,0.40453632342739543,,
17.5,68.724075,64.35185,27.536529541015625,306.5508,-46.55030822753906,0.0,1325.3148,122.48333,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,17.5,0.0,0.40453632342739543,,
18.0,68.724075,64.35185,0.0,,-46.55030822753906,0.0,,,,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,18.0,0.11526160741204027,0.40453632342739543,,
18.5,65.56448,63.0,3.4366443157196045,303.71237,-46.55030822753906,0.0,1371.2897,122.09533,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,18.5,0.882450844889348,0.40453632342739543,,
19.0,76.279144,94.386505,33.16499328613281,185.06586,-46.55030822753906,0.0,1225.681,121.07669,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,19.0,1.5819534087998548,0.40453632342739543,,
20.0,71.74589,133.87415,39.74700164794922,1172.8407,-46.55030822753906,0.0,692.14813,128.91675,9.650674,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,9.650674,20.0,2.54210578735207,0.40453632342739543,,
20.5,71.74589,133.87415,0.0,,-46.55030822753906,0.0,,,,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,7.720539,20.5,3.308650008529068,0.40453632342739543,,
21.0,74.59842,131.84538,3.5004019737243652,1075.7662,-46.55030822753906,0.0,713.91187,133.01108,13.056793,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,5.7904043,21.0,5.403532735875285,0.40453632342739543,,
21.5,76.80262,130.38861,2.6420986652374268,,-46.55030822753906,0.0,,,,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,3.8602695,21.5,4.029671200447346,0.40453632342739543,,
22.0,74.78584,132.57169,2.9720709323883057,1259.129,-46.55030822753906,0.0,700.59784,131.93913,16.462914,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,1.9301348,22.0,3.2008760628864175,0.40453632342739543,,
22.5,69.15527,104.75612,28.379730224609375,672.70874,-46.55030822753906,0.0,731.91986,116.69367,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,22.5,2.5090169423603723,0.40453632342739543,,
23.0,68.361115,83.5,21.27094841003418,163.49376,-46.55030822753906,0.0,1183.8507,121.076385,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,23.0,1.9041443065565018,0.40453632342739543,,
23.5,68.33205,83.72973,0.23156040906906128,147.03085,-46.55030822753906,0.0,1183.8688,120.58301,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,23.5,1.3835609699236457,0.40453632342739543,,
24.0,65.76761,84.90845,2.8223605155944824,161.22302,-46.55030822753906,0.0,1243.9331,120.76761,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,24.0,0.8273788284833554,0.40453632342739543,,
25.0,41.142857,76.01852,26.180322647094727,214.58557,-46.55030822753906,0.0,1619.2699,122.20106,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,25.0,0.004037158742962734,0.40453632342739543,,
26.0,26.251894,80.157196,15.455401420593262,299.73856,-46.55030822753906,0.0,1375.411,119.058716,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,26.0,0.0031112056260354194,0.40453632342739543,,
26.5,26.97251,79.723366,0.841127336025238,330.39365,-46.55030822753906,0.0,1435.1151,119.08591,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,26.5,0.06536435653696111,0.40453632342739543,,
27.0,27.534336,79.419365,0.6388002634048462,,-46.55030822753906,0.0,,,,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,27.0,0.18296759830604614,0.40453632342739543,,
27.5,28.096163,79.11536,0.6388038992881775,,-46.55030822753906,0.0,,,,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,27.5,0.316555998539889,0.40453632342739543,,
28.0,26.926882,75.76774,3.545950412750244,263.9743,-46.55030822753906,0.0,1514.3893,119.91613,0.0,1.7030600309371948,False,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.0,28.0,0.45622182351392293,0.40453632342739543,,
29.0,8.134628,46.263012,34.98110580444336,818.0365,-46.55030822753906,0.0,527.3727,114.63914,2.2707467,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,0.85153,29.0,0.7529814657525207,0.40453632342739543,,
29.5,7.4084086,47.186188,1.1745843887329102,756.1586,-46.55030822753906,0.0,632.62915,115.672676,1.70306,1.7030600309371948,True,False,True,9,"(3, 5)",EXP1,9.3.5,9.3.5.EXP1,1.70306,29.5,0.9139001800974684,0.40453632342739543,,
0.0,896.01556,29.893414,0.0,474.01837,0.0,0.0,1116.6779,136.46587,6.2445536,0.0,True,True,True,10,"(3, 5)",EXP1,10.3.5,10.3.5.EXP1,6.2445536,,,,,
0.0,333.68625,101.72727,0.0,512.0534,0.0,0.0,1026.4246,123.14856,0.0,0.0,False,False,False,11,"(3, 5)",EXP1,11.3.5,11.3.5.EXP1,0.0,,,,,
0.0,187.58604,106.24675,0.0,349.695,0.0,0.0,979.48865,128.87662,0.0,0.0,False,False,False,12,"(3, 5)",EXP1,12.3.5,12.3.5.EXP1,0.0,,,,,
0.0,614.2164,38.901474,0.0,616.50775,92.53292846679688,0.0,1262.1722,126.49816,0.0,0.0,False,False,False,13,"(3, 5)",EXP1,13.3.5,13.3.5.EXP1,0.0,0.0,0.0,1.0,,
0.5,614.2164,38.901474,0.0,,92.53292846679688,0.0,,,,0.0,True,False,False,13,"(3, 5)",EXP1,13.3.5,13.3.5.EXP1,0.0,0.5,0.0,1.0,,
1.0,616.89954,38.73516,2.6883158683776855,870.2637,92.53292846679688,0.0,1146.6654,125.35812,0.0,0.0,False,False,False,13,"(3, 5)",EXP1,13.3.5,13.3.5.EXP1,0.0,1.0,0.0,1.0,,
1.5,616.8863,40.82369,2.0885696411132812,833.9317,92.53292846679688,0.0,1104.0361,125.22464,0.0,0.0,False,False,False,13,"(3, 5)",EXP1,13.3.5,13.3.5.EXP1,0.0,1.5,0.0,1.0,,
2.0,619.915,40.05263,3.125295400619507,701.093,92.53292846679688,0.0,1195.238,126.06559,0.0,0.0,False,False,False,13,"(3, 5)",EXP1,13.3.5,13.3.5.EXP1,0.0,2.0,0.0,1.0,,
2.5,616.3988,41.5911,3.838015556335449,956.55206,92.53292846679688,0.0,1011.092,124.54362,0.0,0.0,False,False,False,13,"(3, 5)",EXP1,13.3.5,13.3.5.EXP1,0.0,2.5,0.0,1.0,,
3.5,599.14716,29.647167,20.98277473449707,621.0492,92.53292846679688,0.0,1209.3921,125.392136,0.0,0.0,False,False,False,13,"(3, 5)",EXP1,13.3.5,13.3.5.EXP1,0.0,3.5,0.0,1.0,,
4.5,610.92554,24.947157,12.681497573852539,709.04065,92.53292846679688,0.0,1172.6205,124.9992,0.0,0.0,False,False,False,13,"(3, 5)",EXP1,13.3.5,13.3.5.EXP1,0.0,4.5,0.0,1.0,,
0.0,475.03296,36.964836,0.0,258.29742,0.0,0.0,1230.1494,122.22198,0.0,0.0,False,False,False,14,"(3, 5)",EXP1,14.3.5,14.3.5.EXP1,0.0,,,,,
0.0,533.9902,59.10609,0.0,288.9525,0.0,0.0,1446.448,126.88212,0.0,0.0,False,False,False,15,"(3, 5)",EXP1,15.3.5,15.3.5.EXP1,0.0,,,,,
0.0,644.4524,42.779633,0.0,340.0443,1168.2991943359375,0.0,690.2471,126.06845,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,0.0,0.0,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
1.0,655.0051,30.603092,16.112987518310547,110.13122,1168.2991943359375,0.0,618.75256,124.65979,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,1.0,0.0,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
1.5,651.45087,31.265896,3.615532398223877,196.41959,1168.2991943359375,0.0,543.52313,124.624275,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,1.5,0.0,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
2.0,654.02136,30.649572,2.643350601196289,132.83868,1168.2991943359375,0.0,555.4829,124.11966,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,2.0,0.0,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
2.5,663.4483,4.187192,28.09136390686035,115.240395,1168.2991943359375,0.0,1015.1527,123.08867,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,2.5,0.0,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
3.5,656.6986,38.483097,34.953792572021484,403.05753,1168.2991943359375,0.0,601.0056,125.04648,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,3.5,0.0,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
4.0,656.6986,38.483097,0.0,,1168.2991943359375,0.0,,,,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,4.0,0.0,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
4.5,653.74866,38.971775,2.9901535511016846,422.3589,1168.2991943359375,0.0,670.7755,125.06586,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,4.5,0.04437560827157545,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
5.0,653.77356,35.551212,3.4206533432006836,421.2235,1168.2991943359375,0.0,627.91644,124.91375,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,5.0,0.35017752759986526,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
5.5,652.77893,38.55188,3.1612167358398438,377.51163,1168.2991943359375,0.0,663.73834,125.65714,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,5.5,1.221322677353264,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
6.0,651.4677,39.512096,1.6252105236053467,422.3589,1168.2991943359375,0.0,620.7621,124.75,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,6.0,2.597027106540633,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
6.5,651.15234,42.092274,2.599379062652588,529.084,1168.2991943359375,0.0,609.6212,124.42168,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,6.5,3.8356191521576495,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
7.5,686.34357,31.704596,36.69231414794922,1037.7312,1168.2991943359375,0.0,417.58917,141.61269,18.165974,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,7.001469,7.5,5.4872471590021785,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
8.0,683.49634,31.66969,2.847443103790283,1001.967,1168.2991943359375,0.0,414.73654,144.34221,20.43672,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,14.002938,8.0,6.487095709862549,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
8.5,683.96265,30.222284,1.5206657648086548,1018.99756,1168.2991943359375,0.0,423.30475,145.75711,21.004408,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,21.004408,8.5,7.8667777941837755,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
9.0,651.0914,39.506573,34.15726852416992,820.30725,1168.2991943359375,0.0,520.64844,123.07474,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,9.0,9.281581745765433,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
9.5,649.8193,42.77478,3.5070509910583496,841.87933,1168.2991943359375,0.0,533.973,123.359406,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,9.5,10.194394227869195,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
10.0,677.838,40.70039,28.095422744750977,1167.1638,1168.2991943359375,0.0,445.68045,147.14105,28.384335,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,11.92142,10.0,10.635374611725755,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
11.0,668.6967,50.168015,13.160517692565918,1334.6313,1168.2991943359375,0.0,511.08423,145.29391,23.84284,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,23.84284,11.0,11.914377134639196,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
11.5,668.47284,65.48062,15.31424331665039,146.46317,1168.2991943359375,0.0,1362.6434,129.8527,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,13.62448,11.5,13.47948090801233,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
12.0,683.4858,78.25963,19.71525764465332,338.90894,1168.2991943359375,0.0,1276.9045,144.41206,3.40612,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,3.40612,12.0,15.380108221112334,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
12.5,682.62463,79.47278,1.487717628479004,198.12265,1168.2991943359375,0.0,1494.8768,218.95415,15.32754,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,15.32754,12.5,16.815203475858393,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
13.5,700.34705,93.40027,22.5401611328125,426.9004,1168.2991943359375,0.0,1264.4163,259.05585,51.65949,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,22.423624,13.5,17.439574597407248,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
14.5,694.79114,115.180534,22.477724075317383,320.74298,1168.2991943359375,0.0,1219.3486,232.49203,29.519707,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,29.519707,14.5,18.40942064532706,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
15.0,692.3797,112.69811,3.460845470428467,240.69916,1168.2991943359375,0.0,1324.7264,218.64151,19.869034,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,19.869034,15.0,18.184633454808008,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
15.5,690.20654,110.471695,3.111196517944336,,1168.2991943359375,0.0,,,,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,17.314444,15.5,15.765136695871817,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
16.0,689.747,107.10119,3.40168833732605,190.74272,1168.2991943359375,0.0,951.9435,223.69345,14.759853,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,14.759853,16.0,13.661417039801837,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
16.5,725.3437,113.72012,36.20682144165039,1610.5271,1168.2991943359375,0.0,1021.1646,131.27141,10.786047,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,10.786047,16.5,11.590470261900874,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
17.5,749.7391,115.59447,24.46728515625,985.5041,1168.2991943359375,0.0,826.92975,120.52362,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,17.5,9.682542974392867,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
18.0,751.0955,115.65292,1.3577042818069458,825.98413,1168.2991943359375,0.0,951.3533,120.896904,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,18.0,8.342141346938284,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
18.5,749.5395,119.269394,3.9370150566101074,804.97974,1168.2991943359375,0.0,873.9725,120.713684,0.0,64.14859771728516,False,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,0.0,18.5,8.812164344150485,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
19.5,749.8437,105.014595,14.258045196533203,933.2769,1168.2991943359375,0.0,855.5736,145.71228,19.301348,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,19.301348,19.5,12.464752984548914,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
20.0,751.38007,104.45017,1.6367733478546143,1133.6703,1168.2991943359375,0.0,747.0255,135.84076,11.92142,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,11.92142,20.0,16.015003298084178,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
21.0,727.3572,102.17204,24.130666732788086,1778.5624,1168.2991943359375,0.0,984.47144,159.09512,55.633293,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,21.855938,21.0,23.860306085023325,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
21.5,748.7584,104.68129,21.5478458404541,1125.7227,1168.2991943359375,0.0,700.3762,153.6006,31.790455,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,31.790455,21.5,28.07115268180152,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
22.0,747.8115,106.18263,1.775006651878357,1261.9675,1168.2991943359375,0.0,688.2218,150.47908,28.95202,64.14859771728516,True,False,True,16,"(3, 5)",EXP1,16.3.5,16.3.5.EXP1,28.95202,22.0,32.92371070860865,0.8891729403569848,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44]","[np.float64(0.5), np.float64(2.0), np.float64(3.5), np.float64(10.0), np.float64(2.5)]"
